row_type,run_id,family,GoodInitRule,final_label,positive_actual,score_randnorm,InitHardness,P_8,tp,fp,tn,fn,unknown,good_count,bad_count,accuracy_known,precision_known,recall_known,false_basin_rate_good_known,false_basin_rate_bad_known,score_randnorm_median,InitHardness_median,P_8_median
,pure_random_seed136,pure_random,False,unknown_final,False,1.4373977830274427,-257.82857142856665,0.6591591591591591,,,,,,,,,,,,,,,
,pure_random_seed137,pure_random,False,false_basin_final,False,0.9413047428675289,506.17142857143335,0.6043543543543544,,,,,,,,,,,,,,,
,pure_random_seed138,pure_random,False,unknown_final,False,0.8777030710521553,-593.8285714285666,0.566066066066066,,,,,,,,,,,,,,,
,pure_random_seed139,pure_random,False,unknown_final,False,0.5215337088860633,-813.8285714285666,0.4744744744744745,,,,,,,,,,,,,,,
,pure_random_seed140,pure_random,False,unknown_final,False,0.979465745956753,358.17142857143335,0.6043543543543544,,,,,,,,,,,,,,,
,score_biased_random_seed141,score_biased_random,False,unknown_final,False,0.22896601853534485,-1297.8285714285666,0.31456456456456455,,,,,,,,,,,,,,,
,score_biased_random_seed142,score_biased_random,False,unknown_final,False,0.2544066872614943,-1425.8285714285666,0.2912912912912913,,,,,,,,,,,,,,,
,score_biased_random_seed143,score_biased_random,False,unknown_final,False,0.2798473559876437,-485.82857142856665,0.2747747747747748,,,,,,,,,,,,,,,
,score_biased_random_seed144,score_biased_random,False,unknown_final,False,0.2798473559876437,-313.82857142856665,0.3235735735735736,,,,,,,,,,,,,,,
,score_biased_random_seed145,score_biased_random,False,false_basin_final,False,0.3434490278030173,-345.82857142856665,0.3581081081081081,,,,,,,,,,,,,,,
,score_biased_random_seed146,score_biased_random,False,escapable_final,True,0.356169362166092,-445.82857142856665,0.35585585585585583,,,,,,,,,,,,,,,
,score_biased_random_seed147,score_biased_random,False,escapable_final,True,0.3688896965291667,-617.8285714285666,0.3933933933933934,,,,,,,,,,,,,,,
,score_biased_random_seed148,score_biased_random,False,unknown_final,False,0.38161003089224144,-357.82857142856665,0.39564564564564564,,,,,,,,,,,,,,,
,score_biased_random_seed149,score_biased_random,True,unknown_final,False,0.38161003089224144,-969.8285714285666,0.39564564564564564,,,,,,,,,,,,,,,
,score_biased_random_seed150,score_biased_random,False,unknown_final,False,0.38161003089224144,-293.82857142856665,0.3791291291291291,,,,,,,,,,,,,,,
,score_biased_random_seed151,score_biased_random,False,unknown_final,False,0.40705069961839085,-1097.8285714285666,0.4009009009009009,,,,,,,,,,,,,,,
,score_biased_random_seed152,score_biased_random,False,unknown_final,False,0.4197710339814656,-241.82857142856665,0.39864864864864863,,,,,,,,,,,,,,,
,score_biased_random_seed153,score_biased_random,False,unknown_final,False,0.4197710339814656,-837.8285714285666,0.40615615615615613,,,,,,,,,,,,,,,
,score_biased_random_seed154,score_biased_random,False,unknown_final,False,0.4324913683445403,158.17142857143335,0.40465465465465467,,,,,,,,,,,,,,,
,score_biased_random_seed155,score_biased_random,False,unknown_final,False,0.4324913683445403,-1021.8285714285666,0.4144144144144144,,,,,,,,,,,,,,,
,score_biased_random_seed156,score_biased_random,False,false_basin_final,False,0.4324913683445403,-581.8285714285666,0.3993993993993994,,,,,,,,,,,,,,,
,score_biased_random_seed157,score_biased_random,False,unknown_final,False,0.4324913683445403,-257.82857142856665,0.39714714714714716,,,,,,,,,,,,,,,
,score_biased_random_seed158,score_biased_random,False,unknown_final,False,0.4324913683445403,-229.82857142856665,0.4166666666666667,,,,,,,,,,,,,,,
,score_biased_random_seed159,score_biased_random,False,unknown_final,False,0.445211702707615,-501.82857142856665,0.42267267267267267,,,,,,,,,,,,,,,
,score_biased_random_seed160,score_biased_random,False,false_basin_final,False,0.445211702707615,-609.8285714285666,0.41366366366366364,,,,,,,,,,,,,,,
