label_a,label_b,feature,count_a,count_b,median_a,median_b,median_difference,mean_a,mean_b,mean_difference,effect_size,auc_like_A_gt_B,auc_like_A_lt_B,exact_like_direction,exact_like_auc
exact_derived,hard_basin,P_<0,17,2,0.08258258258258258,0.0,0.08258258258258258,0.08209680268503798,0.0,0.08209680268503798,2.0441547450449753,1.0,0.0,high,1.0
exact_derived,hard_basin,P_0,17,2,0.1111111111111111,0.0,0.1111111111111111,0.11384914326090796,0.0,0.11384914326090796,2.3857130309846415,1.0,0.0,high,1.0
exact_derived,hard_basin,P_4,17,2,0.15165165165165165,0.009384384384384385,0.14226726726726727,0.15597950892068538,0.009384384384384385,0.146595124536301,2.697060610466423,1.0,0.0,high,1.0
exact_derived,hard_basin,P_8,17,2,0.21621621621621623,0.026651651651651655,0.18956456456456458,0.2063239710298534,0.026651651651651655,0.17967231937820174,3.113487174427899,1.0,0.0,high,1.0
exact_derived,hard_basin,P_16,17,2,0.34459459459459457,0.15052552552552553,0.19406906906906904,0.3340840840840841,0.15052552552552553,0.18355855855855854,3.473724592762483,1.0,0.0,high,1.0
exact_derived,hard_basin,P_thetaS_001,17,2,0.1111111111111111,0.0,0.1111111111111111,0.11384914326090796,0.0,0.11384914326090796,2.3857130309846415,1.0,0.0,high,1.0
exact_derived,hard_basin,P_thetaS_005,17,2,0.1111111111111111,0.0,0.1111111111111111,0.12405052110934464,0.0,0.12405052110934464,2.1265327134505903,1.0,0.0,high,1.0
exact_derived,hard_basin,P_thetaS_010,17,2,0.15165165165165165,0.0,0.15165165165165165,0.15399222752163927,0.0,0.15399222752163927,2.1544908430858385,1.0,0.0,high,1.0
exact_derived,hard_basin,kappa_max,17,2,2.3333333333333335,0.8819444444444444,1.451388888888889,2.6882352941176473,0.8819444444444444,1.8062908496732029,2.6507724138507065,1.0,0.0,high,1.0
exact_derived,hard_basin,kappa_q90,17,2,1.0,0.42857142857142855,0.5714285714285714,0.9698391477803243,0.42857142857142855,0.5412677192088957,3.0327696212839577,1.0,0.0,high,1.0
exact_derived,hard_basin,kappa_q95,0,0,,,,,,,,,,high,
exact_derived,hard_basin,kappa_q99,17,2,1.6,0.7142857142857143,0.8857142857142858,1.599953314659197,0.7142857142857143,0.8856676003734828,3.2463257223436974,1.0,0.0,high,1.0
exact_derived,hard_basin,low_q_high_kappa_overlap,17,2,73.0,55.0,18.0,74.70588235294117,55.0,19.705882352941174,1.1832876572201327,0.7205882352941176,0.27941176470588236,high,0.7205882352941176
exact_derived,hard_basin,Q_ratio,17,2,5.510416666666667,25.63888888888889,-20.12847222222222,7.408604422884988,25.63888888888889,-18.2302844660039,-6.001168733045632,0.0,1.0,low,1.0
exact_derived,hard_basin,Q_tot,17,2,44544.0,44304.0,240.0,44548.0,44304.0,244.0,0.6584434231713656,0.5294117647058824,0.47058823529411764,unspecified,
exact_derived,hard_basin,InitHardness,17,2,-737.8285714285666,-977.8285714285666,240.0,-733.8285714285666,-977.8285714285666,244.0,0.6584434231713656,0.5294117647058824,0.47058823529411764,unspecified,
exact_derived,hard_basin,E_total,17,2,8769.0,8749.0,20.0,8773.0,8749.0,24.0,0.44583161963086765,0.5294117647058824,0.47058823529411764,unspecified,
exact_derived,hard_basin,AP_total,17,2,489.0,491.0,-2.0,488.88235294117646,491.0,-2.117647058823536,-0.4778386858817105,0.38235294117647056,0.6176470588235294,unspecified,
exact_derived,hard_basin,E_excess_total,17,2,-96.45714285714212,-116.45714285714212,20.0,-92.45714285714212,-116.45714285714212,24.0,0.44583161963086765,0.5294117647058824,0.47058823529411764,unspecified,
exact_derived,hard_basin,AP_excess_total,17,2,-0.7999999999999758,1.2000000000000242,-2.0,-0.9176470588235053,1.2000000000000242,-2.1176470588235294,-0.477838685881709,0.38235294117647056,0.6176470588235294,unspecified,
exact_derived,hard_basin,improving_swap_count,17,2,110.0,0.0,110.0,109.3529411764706,0.0,109.3529411764706,2.0441547450449753,1.0,0.0,high,1.0
exact_derived,hard_basin,near_improving_count_h_le_4,17,2,202.0,12.5,189.5,207.76470588235293,12.5,195.26470588235293,2.697060610466423,1.0,0.0,high,1.0
exact_derived,hard_basin,near_improving_count_h_le_8,17,2,288.0,35.5,252.5,274.8235294117647,35.5,239.3235294117647,3.1134871744278994,1.0,0.0,high,1.0
exact_derived,hard_basin,near_improving_count_h_le_16,17,2,458.99999999999994,200.5,258.49999999999994,445.0,200.5,244.5,3.473724592762483,1.0,0.0,high,1.0
exact_derived,hard_basin,moment_zero_count_3,17,2,0.0,0.0,0.0,0.29411764705882354,0.0,0.29411764705882354,0.9128709291752769,0.6470588235294118,0.35294117647058826,unspecified,
exact_derived,hard_basin,moment_zero_count_6,17,2,0.0,0.0,0.0,0.5294117647058824,0.0,0.5294117647058824,1.0757057484009542,0.7058823529411765,0.29411764705882354,unspecified,
exact_derived,hard_basin,higher_moment_norm,17,2,336.0,217.5,118.5,337.5882352941176,217.5,120.08823529411762,1.0978172165294926,0.7647058823529411,0.23529411764705882,unspecified,
search_derived_false_basin,unknown,score,36,44,8.0,16.0,-8.0,6.333333333333333,32.63636363636363,-26.3030303030303,-1.3702669006150068,0.0,1.0,low,1.0
search_derived_false_basin,unknown,D_min_ratio,36,44,1.5,0.5933333333333333,0.9066666666666667,1.6666666666666667,0.6160529829647476,1.050613683701919,2.118625079338436,0.9409722222222222,0.059027777777777776,low,0.059027777777777776
search_derived_false_basin,unknown,h_min,36,44,4.0,-8.0,12.0,3.2222222222222223,-17.545454545454547,20.767676767676768,1.5613137109739037,0.9409722222222222,0.059027777777777776,low,0.059027777777777776
search_derived_false_basin,unknown,h_min_over_S,36,44,0.5,-0.4066666666666666,0.9066666666666666,0.6666666666666666,-0.38394701703525236,1.0506136837019189,2.1186250793384356,0.9409722222222222,0.059027777777777776,low,0.059027777777777776
search_derived_false_basin,unknown,P_<0,36,44,0.0,0.0033783783783783786,-0.0033783783783783786,0.0,0.04016516516516517,-0.04016516516516517,-0.9479408636243362,0.19318181818181818,0.8068181818181818,high,0.19318181818181818
search_derived_false_basin,unknown,P_0,36,44,0.0,0.013513513513513514,-0.013513513513513514,0.0003128128128128128,0.0573983073983074,-0.057085494585494584,-1.076699625330191,0.039141414141414144,0.9608585858585859,high,0.039141414141414144
search_derived_false_basin,unknown,P_4,36,44,0.003003003003003003,0.03678678678678679,-0.033783783783783786,0.003169836503169836,0.08372577122577123,-0.08055593472260139,-1.253936730804324,0.017676767676767676,0.9823232323232324,high,0.017676767676767676
search_derived_false_basin,unknown,P_8,36,44,0.014264264264264264,0.07507507507507508,-0.060810810810810814,0.015098431765098431,0.12273068523068523,-0.1076322534655868,-1.4588966356496238,0.0025252525252525255,0.9974747474747475,high,0.0025252525252525255
search_derived_false_basin,unknown,P_16,36,44,0.10810810810810811,0.1963213213213213,-0.08821321321321318,0.10629379379379379,0.2424071799071799,-0.13611338611338608,-1.823584197600537,0.006628787878787879,0.9933712121212122,high,0.006628787878787879
search_derived_false_basin,unknown,P_thetaS_001,36,44,0.0,0.013513513513513514,-0.013513513513513514,0.0003128128128128128,0.0573983073983074,-0.057085494585494584,-1.076699625330191,0.039141414141414144,0.9608585858585859,high,0.039141414141414144
search_derived_false_basin,unknown,P_thetaS_005,36,44,0.0,0.013513513513513514,-0.013513513513513514,0.0003128128128128128,0.06219287469287469,-0.06188006188006188,-1.0067309783469975,0.039141414141414144,0.9608585858585859,high,0.039141414141414144
search_derived_false_basin,unknown,P_thetaS_010,36,44,0.0,0.013513513513513514,-0.013513513513513514,0.0003128128128128128,0.07684957684957684,-0.07653676403676403,-1.0044152207415111,0.039141414141414144,0.9608585858585859,high,0.039141414141414144
search_derived_false_basin,unknown,kappa_max,36,44,0.775,1.6,-0.8250000000000001,0.7898148148148149,1.7701930014430014,-0.9803781866281865,-1.5626704807323077,0.059027777777777776,0.9409722222222222,high,0.059027777777777776
search_derived_false_basin,unknown,kappa_q90,36,44,0.3333333333333333,0.55,-0.21666666666666673,0.3033810325476992,0.69951134723862,-0.39613031469092075,-1.7209308230617417,0.0,1.0,high,0.0
search_derived_false_basin,unknown,kappa_q95,0,0,,,,,,,,,,high,
search_derived_false_basin,unknown,kappa_q99,36,44,0.5714285714285714,0.9166666666666667,-0.34523809523809534,0.5227623456790123,1.1696969696969697,-0.6469346240179574,-1.7480230031024468,0.001893939393939394,0.9981060606060606,high,0.001893939393939394
search_derived_false_basin,unknown,low_q_high_kappa_overlap,36,44,71.0,68.5,2.5,66.83333333333333,66.68181818181819,0.1515151515151416,0.009401802122108022,0.509469696969697,0.49053030303030304,high,0.509469696969697
search_derived_false_basin,unknown,Q_ratio,36,44,38.60416666666667,19.205729166666664,19.398437500000007,54.464699074074076,16.236446124161002,38.22825294991307,2.5528735084365555,1.0,0.0,low,0.0
search_derived_false_basin,unknown,Q_tot,36,44,44290.0,44446.0,-156.0,44275.555555555555,44455.181818181816,-179.62626262626145,-0.6059092206188449,0.32891414141414144,0.6710858585858586,unspecified,
search_derived_false_basin,unknown,InitHardness,36,44,-991.8285714285666,-835.8285714285666,-156.0,-1006.2730158730111,-826.6467532467485,-179.6262626262626,-0.6059092206188487,0.32891414141414144,0.6710858585858586,unspecified,
search_derived_false_basin,unknown,E_total,36,44,8737.0,8765.0,-28.0,8743.0,8760.545454545454,-17.54545454545405,-0.5335973810490078,0.34375,0.65625,unspecified,
search_derived_false_basin,unknown,AP_total,36,44,488.0,491.0,-3.0,488.3333333333333,491.95454545454544,-3.6212121212121247,-0.3322324849016001,0.40688131313131315,0.5931186868686869,unspecified,
search_derived_false_basin,unknown,E_excess_total,36,44,-128.45714285714212,-100.45714285714212,-28.0,-122.45714285714212,-104.91168831168757,-17.545454545454547,-0.5335973810490229,0.34375,0.65625,unspecified,
search_derived_false_basin,unknown,AP_excess_total,36,44,-1.7999999999999758,1.2000000000000242,-3.0,-1.4666666666666426,2.1545454545454787,-3.621212121212121,-0.3322324849015998,0.40688131313131315,0.5931186868686869,unspecified,
search_derived_false_basin,unknown,improving_swap_count,36,44,0.0,4.5,-4.5,0.0,53.5,-53.5,-0.9479408636243359,0.19318181818181818,0.8068181818181818,high,0.19318181818181818
search_derived_false_basin,unknown,near_improving_count_h_le_4,36,44,4.0,49.0,-45.0,4.222222222222222,111.52272727272727,-107.30050505050504,-1.2539367308043239,0.017676767676767676,0.9823232323232324,high,0.017676767676767676
search_derived_false_basin,unknown,near_improving_count_h_le_8,36,44,19.0,100.0,-81.0,20.11111111111111,163.47727272727272,-143.3661616161616,-1.4588966356496238,0.0025252525252525255,0.9974747474747475,high,0.0025252525252525255
search_derived_false_basin,unknown,near_improving_count_h_le_16,36,44,144.0,261.5,-117.5,141.58333333333334,322.8863636363636,-181.30303030303028,-1.8235841976005371,0.006628787878787879,0.9933712121212122,high,0.006628787878787879
search_derived_false_basin,unknown,moment_zero_count_3,36,44,0.0,0.0,0.0,0.027777777777777776,0.022727272727272728,0.005050505050505048,0.03219530964601678,0.5025252525252525,0.49747474747474746,unspecified,
search_derived_false_basin,unknown,moment_zero_count_6,36,44,0.0,0.0,0.0,0.1388888888888889,0.13636363636363635,0.0025252525252525415,0.0056183765243046175,0.4753787878787879,0.5246212121212122,unspecified,
search_derived_false_basin,unknown,higher_moment_norm,36,44,361.0,329.0,32.0,358.72222222222223,345.97727272727275,12.74494949494948,0.06733494619126873,0.5340909090909091,0.4659090909090909,unspecified,
exact_derived,unknown,score,17,44,56.0,16.0,40.0,53.1764705882353,32.63636363636363,20.540106951871664,0.8265134985342061,0.7553475935828877,0.2446524064171123,low,0.2446524064171123
exact_derived,unknown,D_min_ratio,17,44,0.4375,0.5933333333333333,-0.15583333333333327,0.3292574639892979,0.6160529829647476,-0.28679551897544975,-0.9926566571633367,0.29010695187165775,0.7098930481283422,low,0.7098930481283422
exact_derived,unknown,h_min,17,44,-32.0,-8.0,-24.0,-32.0,-17.545454545454547,-14.454545454545453,-0.9724158151646317,0.2667112299465241,0.7332887700534759,low,0.7332887700534759
exact_derived,unknown,h_min_over_S,17,44,-0.5625,-0.4066666666666666,-0.15583333333333338,-0.6707425360107021,-0.38394701703525236,-0.28679551897544975,-0.9926566571633367,0.29010695187165775,0.7098930481283422,low,0.7098930481283422
exact_derived,unknown,P_<0,17,44,0.08258258258258258,0.0033783783783783786,0.07920420420420421,0.08209680268503798,0.04016516516516517,0.04193163751987281,0.7182493663031262,0.7520053475935828,0.2479946524064171,high,0.7520053475935828
