count,label,mean_D_min_ratio,mean_ExactLikeScore,mean_P_8,mean_Q_ratio,mean_kappa_max,mean_score,median_D_min_ratio,median_ExactLikeScore,median_P_8,median_Q_ratio,median_kappa_max,median_score
18,ambiguous,1.0,-3.3670526009364083,0.02560894227560894,32.63573816872428,1.0,10.222222222222221,1.0,-3.503628478707684,0.019144144144144143,38.572916666666664,1.0,8.0
12,exact,,-3.046848778161195,0.0,,0.0,0.0,,-3.046848778161195,0.0,,0.0,0.0
62,exact_like,0.4235605766094542,2.778671946071652,0.39608156543640416,6.124234375523299,4.306701228878648,170.51612903225808,0.5185064935064935,3.2606255019949666,0.46696696696696693,1.8183947028423773,4.333333333333333,172.0
16,false_like,1.5,-4.694283031353295,0.01886261261261261,38.50282118055556,0.790625,8.0,1.5,-4.70079177105105,0.018018018018018018,38.53993055555556,0.8,8.0
