count,mean_D_min_ratio,mean_ExactLikeScore,mean_P_8,mean_Q_ratio,mean_kappa_max,mean_score,median_D_min_ratio,median_ExactLikeScore,median_P_8,median_Q_ratio,median_kappa_max,median_score,mode
162,1.0750016287178197,-0.4096034067126502,0.1231972713454195,29.59572574271509,1.5899323927101705,48.71604938271605,1.0,-2.2787918084754093,0.01951951951951952,38.270833333333336,0.8,8.0,exactlike_guided
162,1.0750016287178197,-0.4096034067126502,0.1231972713454195,29.59572574271509,1.5899323927101705,48.71604938271605,1.0,-2.2787918084754093,0.01951951951951952,38.270833333333336,0.8,8.0,exactlike_guided_with_repair
60,0.3894747462389574,4.430188253666475,0.37586336336336335,5.89861132842764,3.9495238095238094,151.6,0.4962686567164179,4.883862705131262,0.4455705705705706,1.9730079237891738,4.0,160.0,initialization
162,0.8104513641675551,0.062450634564583794,0.1309689318948578,18.357226330604565,1.6621399176954732,50.98765432098765,1.0,-1.4924978559086115,0.036036036036036036,19.44097222222222,1.0,12.0,score_only
174,1.2894942407133716,-0.8230850243939796,0.11495115805460633,37.08727176642961,1.518992884510126,45.49425287356322,1.5,-2.2787918084754093,0.015765765765765764,38.33854166666667,0.75,8.0,threshold_exactlike
